timestamp,protocolo,src_ip,src_port,dst_ip,dst_port,tamanho_bytes
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,170
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,678
2025-11-22 06:34:42,TCP,40.79.189.58,443,192.168.15.11,38526,52
2025-11-22 06:34:42,TCP,40.79.189.58,443,192.168.15.11,38526,146
2025-11-22 06:34:42,TCP,192.168.15.11,38526,40.79.189.58,443,87
2025-11-22 06:34:42,TCP,192.168.15.11,52712,35.95.197.3,443,60
2025-11-22 06:34:42,UDP,192.168.15.11,34591,192.168.15.1,53,80
2025-11-22 06:34:42,UDP,192.168.15.11,45027,192.168.15.1,53,80
2025-11-22 06:34:42,UDP,192.168.15.1,53,192.168.15.11,34591,164
2025-11-22 06:34:42,UDP,192.168.15.1,53,192.168.15.11,45027,176
2025-11-22 06:34:42,TCP,192.168.15.11,33508,34.223.167.44,443,60
2025-11-22 06:34:42,TCP,35.95.197.3,443,192.168.15.11,52712,60
2025-11-22 06:34:42,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:42,TCP,192.168.15.11,52712,35.95.197.3,443,1480
2025-11-22 06:34:42,TCP,192.168.15.11,52712,35.95.197.3,443,635
2025-11-22 06:34:42,TCP,40.79.189.58,443,192.168.15.11,38526,52
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,60
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,1480
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,453
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,286
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,116
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,144
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,740
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,1480
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,1480
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,1480
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,119
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,52
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,1480
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,1480
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,1464
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,178
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,151
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,402
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,1480
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,750
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,231
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,114
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,83
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,83
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,577
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,83
2025-11-22 06:34:43,UDP,192.168.15.11,42360,192.168.15.1,53,77
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,143
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,975
2025-11-22 06:34:43,UDP,192.168.15.11,47164,192.168.15.1,53,77
2025-11-22 06:34:43,UDP,192.168.15.11,46305,192.168.15.1,53,77
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,42360,215
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,47164,215
2025-11-22 06:34:43,UDP,192.168.15.11,52090,192.168.15.1,53,106
2025-11-22 06:34:43,UDP,192.168.15.11,59149,192.168.15.1,53,106
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,46305,265
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,59149,106
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,52090,184
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,52
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,256
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,130
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,90
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,116
2025-11-22 06:34:43,TCP,192.168.15.11,33508,34.223.167.44,443,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:43,TCP,35.95.197.3,443,192.168.15.11,52712,174
2025-11-22 06:34:43,UDP,192.168.15.11,44952,192.168.15.1,53,83
2025-11-22 06:34:43,UDP,192.168.15.11,55858,192.168.15.1,53,83
2025-11-22 06:34:43,UDP,192.168.15.11,59495,192.168.15.1,53,83
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,44952,232
2025-11-22 06:34:43,UDP,192.168.15.11,56335,192.168.15.1,53,117
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,55858,266
2025-11-22 06:34:43,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,56335,195
2025-11-22 06:34:43,UDP,192.168.15.1,53,192.168.15.11,59495,218
2025-11-22 06:34:43,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,80
2025-11-22 06:34:43,TCP,34.223.167.44,443,192.168.15.11,33508,52
2025-11-22 06:34:43,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,80
2025-11-22 06:34:43,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:43,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,1492
2025-11-22 06:34:43,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,420
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,1492
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,1492
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,848
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,136
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,164
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,479
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,995
2025-11-22 06:34:44,TCP,140.82.114.25,443,192.168.15.11,34490,77
2025-11-22 06:34:44,TCP,192.168.15.11,34490,140.82.114.25,443,52
2025-11-22 06:34:44,TCP,192.168.15.11,34490,140.82.114.25,443,81
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,251
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,143
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,103
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,670
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,103
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,192.168.15.11,52712,35.95.197.3,443,142
2025-11-22 06:34:44,TCP,192.168.15.11,52712,35.95.197.3,443,985
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,171
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,140.82.114.25,443,192.168.15.11,34490,52
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:44,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:44,TCP,35.95.197.3,443,192.168.15.11,52712,174
2025-11-22 06:34:44,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,169
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,1005
2025-11-22 06:34:44,TCP,40.79.189.58,443,192.168.15.11,38526,52
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:44,TCP,192.168.15.11,38526,40.79.189.58,443,1258
2025-11-22 06:34:44,TCP,40.79.189.58,443,192.168.15.11,38526,52
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,953
2025-11-22 06:34:44,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,103
2025-11-22 06:34:44,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:44,TCP,192.168.15.11,52712,35.95.197.3,443,142
2025-11-22 06:34:44,TCP,192.168.15.11,52712,35.95.197.3,443,1034
2025-11-22 06:34:44,TCP,40.79.189.58,443,192.168.15.11,38526,52
2025-11-22 06:34:44,TCP,40.79.189.58,443,192.168.15.11,38526,87
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,174
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,169
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,1054
2025-11-22 06:34:45,TCP,192.168.15.11,38526,40.79.189.58,443,52
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:45,UDP,192.168.15.3,60946,192.168.15.255,15600,63
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,680
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,103
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,143
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,978
2025-11-22 06:34:45,TCP,40.79.189.58,443,192.168.15.11,38526,146
2025-11-22 06:34:45,TCP,192.168.15.11,38526,40.79.189.58,443,52
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,174
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,170
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,998
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,670
2025-11-22 06:34:45,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,103
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,143
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,986
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:45,TCP,35.95.197.3,443,192.168.15.11,52712,174
2025-11-22 06:34:45,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,170
2025-11-22 06:34:45,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,1006
2025-11-22 06:34:46,UDP,192.168.15.18,45387,192.168.15.255,15600,63
2025-11-22 06:34:46,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,72
2025-11-22 06:34:46,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,667
2025-11-22 06:34:46,TCP,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,103
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,55570,2600:1f13:11b:9904:5770:aa8a:a8ad:a73e,443,72
2025-11-22 06:34:46,TCP,192.168.15.11,52712,35.95.197.3,443,142
2025-11-22 06:34:46,TCP,192.168.15.11,52712,35.95.197.3,443,901
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,2800:3f0:4001:843::200e,443,1274
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,2800:3f0:4001:843::200e,443,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,2800:3f0:4001:843::200e,443,526
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,77
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,2800:3f0:4001:843::200e,443,81
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,74
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,171
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,192.168.15.11,38526,40.79.189.58,443,1480
2025-11-22 06:34:46,TCP,35.95.197.3,443,192.168.15.11,52712,52
2025-11-22 06:34:46,TCP,35.95.197.3,443,192.168.15.11,52712,170
2025-11-22 06:34:46,TCP,192.168.15.11,52712,35.95.197.3,443,52
2025-11-22 06:34:46,UDP,192.168.15.11,39002,192.168.15.1,53,78
2025-11-22 06:34:46,UDP,192.168.15.11,38129,192.168.15.1,53,78
2025-11-22 06:34:46,UDP,192.168.15.11,47236,192.168.15.1,53,78
2025-11-22 06:34:46,UDP,192.168.15.1,53,192.168.15.11,39002,135
2025-11-22 06:34:46,UDP,192.168.15.1,53,192.168.15.11,38129,106
2025-11-22 06:34:46,UDP,192.168.15.1,53,192.168.15.11,47236,94
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,80
2025-11-22 06:34:46,TCP,2800:3f0:4001:835::2003,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,80
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,72
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,1492
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,447
2025-11-22 06:34:46,TCP,2800:3f0:4001:835::2003,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,72
2025-11-22 06:34:46,UDP,192.168.15.11,52029,192.168.15.1,53,70
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,287
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,228
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,233
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,232
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,234
2025-11-22 06:34:46,UDP,192.168.15.1,53,192.168.15.11,52029,326
2025-11-22 06:34:46,UDP,192.168.15.11,45757,192.168.15.1,53,70
2025-11-22 06:34:46,UDP,192.168.15.1,53,192.168.15.11,45757,127
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,34392,2800:3f0:4001:80a::2001,443,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,34392,2800:3f0:4001:80a::2001,443,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,1274
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,286
2025-11-22 06:34:46,UDP,2800:3f0:4001:843::200e,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,319
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37342,2800:3f0:4001:843::200e,443,85
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,76
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,76
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,79
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1274
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,83
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,79
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,79
2025-11-22 06:34:46,UDP,2800:3f0:4001:83a::2016,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,1278
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,79
2025-11-22 06:34:46,TCP,2800:3f0:4001:835::2003,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,1280
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,72
2025-11-22 06:34:46,UDP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,37932,2800:3f0:4001:83a::2016,443,79
2025-11-22 06:34:46,TCP,2800:3f0:4001:835::2003,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,1280
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,72
2025-11-22 06:34:46,TCP,2800:3f0:4001:835::2003,443,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,1280
2025-11-22 06:34:46,TCP,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,54092,2800:3f0:4001:835::2003,443,72
